Transaction_ID,Transaction_Date,Customer_ID,Product_ID,Store_ID,Quantity_Sold,Unit_Price,Discount,Sales_Amount,Cost_Amount,Profit
TXN019481,2025-10-03,C00174,P0037,ST016,1,9095.17,213.94,8881.23,6417.95,2463.28
TXN004441,2025-09-10,C00648,P0038,ST017,1,2067.97,78.87,1989.1,1377.5,611.6
TXN026100,2024-11-23,C00257,P0004,ST007,1,8916.96,134.62,8782.34,6402.93,2379.41
TXN017559,2025-08-01,C01454,P0009,ST012,1,16251.98,623.67,15628.31,10879.23,4749.08
TXN013511,2025-02-27,C00378,P0032,ST011,4,4729.29,234.99,18682.17,14819.88,3862.29
TXN040463,2024-11-03,C00350,P0055,ST019,2,6346.64,543.88,12149.4,8586.9,3562.5
TXN006891,2024-01-18,C00040,P0007,ST003,1,1052.66,17.09,1035.57,908.71,126.86
TXN036195,2025-09-14,C01826,P0003,ST019,2,2239.92,9.27,4470.57,3342.88,1127.69
TXN024415,2025-09-26,C00402,P0006,ST001,1,7248.56,57.65,7190.91,5341.49,1849.42
TXN007686,2024-05-28,C00820,P0004,ST020,2,8916.96,827.68,17006.24,12805.86,4200.38
TXN006329,2025-05-11,C01002,P0032,ST001,1,4729.29,190.58,4538.71,3704.97,833.74
TXN017776,2025-11-02,C02257,P0043,ST006,1,4932.72,356.66,4576.06,4102.64,473.42
TXN020017,2024-07-05,C01516,P0018,ST009,1,40236.83,2526.83,37710.0,29450.88,8259.12
TXN021420,2025-05-21,C00076,P0030,ST020,2,9669.0,568.16,18769.84,12689.96,6079.88
TXN021901,2024-10-10,C01274,P0021,ST008,2,26620.84,5670.53,47571.15,34480.2,13090.95
TXN039567,2024-06-06,C02465,P0007,ST017,2,1052.66,58.6,2046.72,1817.42,229.3
TXN036872,2024-10-05,C00050,P0054,ST006,4,12791.57,630.16,50536.12,41297.32,9238.8
TXN002048,2024-04-14,C02288,P0049,ST002,2,5964.46,428.0,11500.92,8682.18,2818.74
TXN030245,2024-10-27,C01409,P0045,ST010,2,2254.91,470.51,4039.31,2951.42,1087.89
TXN039316,2024-02-25,C01788,P0018,ST003,1,40236.83,1224.45,39012.38,29450.88,9561.5
TXN041499,2025-02-25,C02231,P0049,ST009,2,5964.46,281.65,11647.27,8682.18,2965.09
TXN017153,2024-11-09,C00804,P0053,ST004,2,4851.4,283.27,9419.53,6623.3,2796.23
TXN037217,2025-03-12,C01331,P0048,ST008,5,13330.32,3174.67,63476.93,54011.3,9465.63
TXN002162,2024-01-24,C00719,P0049,ST013,3,5964.46,173.26,17720.12,13023.27,4696.85
TXN016490,2024-01-20,C00973,P0026,ST016,1,11257.61,190.73,11066.88,7337.24,3729.64
TXN008287,2025-02-05,C02089,P0019,ST018,1,62124.05,4523.18,57600.87,41708.6,15892.27
TXN017145,2024-07-30,C02431,P0035,ST012,2,15900.45,1164.67,30636.23,21176.48,9459.75
TXN015359,2025-10-07,C00505,P0017,ST018,1,30052.11,2374.5,27677.61,20107.94,7569.67
TXN008493,2025-06-01,C01615,P0039,ST008,2,10846.14,123.31,21568.97,17895.28,3673.69
TXN042449,2024-10-07,C00385,P0049,ST016,2,5964.46,45.98,12908.86,8682.18,3200.76
TXN032383,2024-01-06,C00673,P0016,ST003,3,11350.5,3804.1,30247.4,25505.76,4741.64
TXN028724,2025-09-02,C01060,P0037,ST009,2,9095.17,193.8,17996.54,12835.9,5160.64
TXN000203,2024-03-17,C00729,P0033,ST012,3,364.15,24.53,1067.92,781.17,286.75
TXN025803,2024-11-08,C00438,P0017,ST002,3,30052.11,6821.57,83334.76,60323.82,23010.94
TXN033819,2025-02-18,C02493,P0038,ST003,3,2067.97,138.62,6065.29,4132.5,1932.79
TXN036087,2025-07-09,C00613,P0020,ST013,4,32634.76,13545.62,116993.42,87266.88,29726.54
TXN022388,2025-10-18,C01095,P0010,ST012,1,4637.32,124.74,4512.58,3449.96,1062.62
TXN029832,2025-01-06,C00610,P0042,ST005,2,1641.03,365.43,2916.63,2487.48,429.15
TXN026264,2024-02-05,C02226,P0029,ST014,2,734.44,9.43,1459.45,1241.88,217.57
TXN031496,2024-08-08,C00674,P0049,ST004,4,5964.46,215.29,23642.55,17364.36,6278.19
TXN012014,2024-06-26,C00146,P0037,ST013,1,9095.17,204.81,8890.36,6417.95,2472.41
TXN033029,2024-04-12,C00256,P0013,ST007,1,12169.5,608.17,11561.33,10386.47,1174.86
TXN044253,2024-01-23,C01997,P0037,ST003,5,9095.17,1916.39,43559.46,32089.75,11469.71
TXN020127,2025-08-26,C02219,P0041,ST020,3,7676.63,1479.99,21549.9,18417.3,3132.6
TXN026530,2024-12-14,C01257,P0033,ST004,1,364.15,42.35,321.8,260.39,61.41
TXN018228,2025-03-16,C01321,P0031,ST018,1,4865.54,50.9,4814.64,3873.08,941.56
TXN013667,2024-05-26,C00134,P0022,ST001,3,18644.62,5160.95,50772.91,39151.92,11620.99
TXN014548,2025-05-06,C01907,P0011,ST009,5,4057.1,41.43,20244.07,15147.6,5096.47
TXN008391,2024-07-31,C00360,P0021,ST004,2,26620.84,3189.57,50052.11,34480.2,15571.91
TXN007125,2024-04-03,C01267,P0007,ST019,4,1052.66,110.08,4100.56,3634.84,465.72
TXN001075,2025-03-29,C00286,P0056,ST003,1,528.23,23.71,504.52,430.42,74.1
TXN009215,2024-08-29,C00637,P0053,ST019,4,4851.4,3.62,19401.98,13246.6,6155.38
TXN024434,2024-01-11,C01261,P0055,ST007,3,6346.64,216.75,18823.17,12880.35,5942.82
TXN019547,2025-10-13,C02021,P0047,ST017,2,6117.14,558.96,11675.32,10485.94,1189.38
TXN005818,2024-10-06,C00255,P0020,ST014,1,32634.76,866.65,31768.11,21816.72,9951.39
TXN013149,2024-09-08,C01379,P0013,ST017,1,12169.5,297.45,11872.05,10386.47,1485.58
TXN011896,2024-05-28,C02097,P0050,ST004,2,13841.38,246.43,27436.33,22240.6,5195.73
TXN008271,2024-10-21,C01160,P0011,ST007,1,4057.1,103.35,3953.75,3029.52,924.23
TXN019594,2025-02-06,C00338,P0003,ST001,4,2239.92,173.88,8785.8,6685.76,2100.04
TXN017941,2024-09-06,C00372,P0011,ST006,1,4057.1,68.94,3988.16,3029.52,958.64
TXN014862,2025-09-19,C00931,P0049,ST003,3,5964.46,473.56,17419.82,13023.27,4396.55
TXN040812,2024-06-16,C00590,P0039,ST020,1,10846.14,329.56,10516.58,8947.64,1568.94
TXN010744,2024-03-30,C02334,P0008,ST003,3,337.09,3.5,1007.77,705.63,302.14
TXN042814,2024-12-15,C00838,P0038,ST001,1,2067.97,212.62,1855.35,1377.5,477.85
TXN040524,2025-07-28,C00063,P0008,ST001,1,337.09,13.81,323.28,235.21,88.07
TXN009211,2025-03-30,C00498,P0011,ST006,1,4057.1,132.53,3924.57,3029.52,895.05
TXN002185,2024-07-08,C01624,P0031,ST020,1,4865.54,203.38,4662.16,3873.08,789.08
TXN023003,2024-10-10,C01221,P0039,ST012,3,10846.14,626.34,31912.08,26842.92,5069.16
TXN036747,2025-06-25,C02324,P0016,ST001,3,11350.5,3064.17,30987.33,25505.76,5481.57
TXN018432,2025-05-11,C02168,P0057,ST001,4,14644.78,2598.59,55980.53,46430.56,9549.97
TXN014624,2025-04-19,C01825,P0032,ST003,1,4729.29,56.67,,3704.97,967.65
TXN038523,2024-04-14,C01346,P0044,ST011,1,12245.02,671.66,11573.36,8933.59,2639.77
TXN015866,2024-10-26,C01941,P0038,ST006,1,2067.97,23.64,2044.33,1377.5,666.83
TXN043790,2024-10-20,C02045,P0050,ST004,2,13841.38,524.41,27158.35,22240.6,4917.75
TXN011901,2024-09-10,C02021,P0031,ST018,1,4865.54,54.99,4810.55,3873.08,937.47
TXN044987,2025-01-28,C01116,P0039,ST009,3,10846.14,1206.75,31331.67,26842.92,4488.75
TXN044790,2024-04-29,C00599,P0010,ST020,1,4637.32,175.84,4461.48,3449.96,1011.52
TXN042446,2025-02-22,C02026,P0021,ST013,4,26620.84,10109.61,96373.75,68960.4,27413.35
TXN007406,2024-09-24,C00214,P0038,ST014,1,2067.97,68.6,1999.37,1377.5,621.87
TXN014131,2024-05-09,C01628,P0051,ST013,1,12289.04,470.13,11818.91,10594.78,1224.13
TXN005564,2025-01-18,C00893,P0023,ST014,1,40186.29,1252.19,38934.1,29885.65,9048.45
TXN038291,2025-04-06,C02242,P0009,ST009,1,16251.98,302.84,15949.14,10879.23,5069.91
TXN034141,2025-08-22,C01836,P0029,ST006,2,734.44,44.35,1424.53,1241.88,182.65
TXN039076,2024-01-02,C01430,P0019,ST009,3,62124.05,12454.11,173918.04,125125.8,48792.24
TXN035503,2025-10-15,C02178,P0038,ST009,3,2067.97,269.18,5934.73,4132.5,1802.23
TXN013590,2024-12-12,C02439,P0056,ST014,1,528.23,63.15,465.08,430.42,34.66
TXN020906,2024-06-14,C00912,P0028,ST010,5,2365.59,158.9,11669.05,7853.3,3815.75
TXN023114,2024-08-04,C01788,P0039,ST001,5,10846.14,2567.65,51663.05,44738.2,6924.85
TXN029672,2024-05-19,C01776,P0056,ST001,1,528.23,6.16,522.07,430.42,91.65
TXN043167,2024-10-25,C02302,P0036,ST004,2,7304.72,242.45,14366.99,10684.98,3682.01
TXN031375,2024-08-12,C02408,P0006,ST013,4,7248.56,613.01,28381.23,21365.96,7015.27
TXN016434,2024-10-30,C01836,P0051,ST017,1,12289.04,595.12,11693.92,10594.78,1099.14
TXN043692,2024-02-22,C01602,P0047,ST019,3,6117.14,553.93,17797.49,15728.91,2068.58
TXN037617,2024-12-09,C01556,P0019,ST016,1,62124.05,12396.19,49727.86,41708.6,8019.26
TXN018731,2025-12-05,C00067,P0035,ST006,3,15900.45,5957.28,41744.07,31764.72,9979.35
TXN026636,2024-09-20,C01188,P0018,ST013,1,40236.83,3890.42,36346.41,29450.88,6895.53
TXN025186,2025-07-24,C00237,P0038,ST012,1,2067.97,35.26,2032.71,1377.5,655.21
TXN000722,2024-02-11,C01353,P0036,ST010,3,7304.72,842.85,21071.31,16027.47,5043.84
TXN011543,2025-11-11,C02434,P0026,ST020,2,11257.61,1777.06,20738.16,14674.48,6063.68
TXN005477,2025-10-13,C00036,P0013,ST005,2,12169.5,18.67,24320.33,20772.94,3547.39
TXN038152,2024-10-30,C00882,P0044,ST002,3,12245.02,397.12,36337.94,26800.77,9537.17
TXN017043,2024-04-15,C01122,P0046,ST002,2,9815.94,870.01,18761.87,13230.48,5531.39
TXN037216,2025-11-01,C00442,P0048,ST016,1,13330.32,589.21,12741.11,10802.26,1938.85
TXN020195,2024-11-11,C01247,P0018,ST020,1,40236.83,2732.36,37504.47,29450.88,8053.59
TXN024898,2024-11-28,C00762,P0006,ST012,1,7248.56,142.92,7105.64,5341.49,1764.15
TXN023411,2024-12-20,C01423,P0051,ST013,2,12289.04,3657.62,20920.46,21189.56,-269.1
TXN012743,2025-10-09,C00120,P0037,ST018,3,9095.17,16.66,27268.85,19253.85,8015.0
TXN001721,2024-04-20,C00961,P0017,ST013,3,30052.11,6690.32,83466.01,60323.82,23142.19
TXN020857,2025-10-13,C01233,P0004,ST007,2,8916.96,606.06,17227.86,12805.86,4422.0
TXN029421,2024-11-06,C02421,P0001,ST011,1,12736.73,287.51,12449.22,10005.24,2443.98
TXN014802,2024-08-15,C02149,P0008,ST010,2,337.09,3.55,670.63,470.42,200.21
TXN010302,2025-07-04,C00338,P0003,ST020,3,2239.92,111.31,6608.45,5014.32,1594.13
TXN002161,2025-01-20,C00478,P0045,ST018,2,2254.91,400.52,4109.3,2951.42,1157.88
TXN037319,2024-04-25,C02311,P0014,ST003,1,1251.41,19.64,1231.77,868.26,363.51
TXN012076,2024-02-10,C02063,P0017,ST001,1,30052.11,2077.13,27974.98,20107.94,7867.04
TXN001860,2024-01-27,C02079,P0024,ST018,4,60242.71,9370.54,231600.3,174405.24,57195.06
TXN018292,2024-06-16,C02052,P0026,ST002,2,11257.61,874.96,21640.26,14674.48,6965.78
TXN032741,2025-07-11,C00863,P0003,ST012,1,2239.92,69.44,2170.48,1671.44,499.04
TXN005054,2024-08-09,C00917,P0032,ST014,1,4729.29,22.1,4707.19,3704.97,1002.22
TXN044562,2024-12-15,C02233,P0028,ST008,1,2365.59,413.96,1951.63,1570.66,380.97
TXN034391,2024-04-20,C01420,P0006,ST011,1,7248.56,247.74,7000.82,5341.49,1659.33
TXN010837,2024-12-05,C01452,P0037,ST004,2,9095.17,1710.76,16479.58,12835.9,3643.68
TXN041138,2024-10-11,C01464,P0026,ST017,2,11257.61,1523.69,20991.53,14674.48,6317.05
TXN028422,2024-06-30,C00397,P0049,ST016,2,5964.46,278.97,11649.95,8682.18,2967.77
TXN011383,2024-02-09,C01376,P0016,ST001,1,11350.5,967.93,10382.57,8501.92,1880.65
TXN013007,2025-08-04,C01572,P0005,ST018,2,11260.5,86.89,22434.11,17196.9,5237.21
TXN008678,2024-04-02,C01116,P0035,ST015,1,15900.45,277.21,15623.24,10588.24,5035.0
TXN031164,2025-08-10,C01517,P0048,ST003,1,13330.32,537.45,12792.87,10802.26,1990.61
TXN002918,2024-07-20,C01848,P0018,ST018,3,40236.83,1054.61,119655.88,88352.64,31303.24
TXN019227,2024-08-12,C00094,P0015,ST018,1,3796.67,98.83,3697.84,3096.58,601.26
TXN012495,2024-05-26,C00117,P0036,ST017,2,7304.72,116.6,14492.84,10684.98,3807.86
TXN019075,2024-07-18,C01241,P0048,ST011,2,13330.32,971.0,25689.64,21604.52,4085.12
TXN020871,2025-04-05,C00558,P0025,ST009,2,16753.03,3786.77,29719.29,28636.26,1083.03
TXN029588,2025-10-27,C02414,P0020,ST016,1,32634.76,2296.51,30338.25,21816.72,8521.53
TXN007167,2024-01-11,C02031,P0036,ST013,1,7304.72,159.94,7144.78,5342.49,1802.29
TXN014135,2025-12-11,C00150,P0050,ST009,4,13841.38,9571.65,45793.87,44481.2,1312.67
TXN015589,2024-06-19,C00565,P0054,ST016,1,12791.57,543.58,12247.99,10324.33,1923.66
TXN011733,2024-01-07,C01897,P0018,ST008,2,40236.83,7012.72,73460.94,58901.76,14559.18
TXN005740,2024-02-28,C02342,P0030,ST016,5,9669.0,1982.03,46362.97,31724.9,14638.07
TXN025437,2024-02-14,C01090,P0001,ST017,2,12736.73,938.05,24535.41,20010.48,4524.93
TXN010102,2025-10-18,C00810,P0039,ST003,1,10846.14,368.66,10477.48,8947.64,1529.84
TXN005048,2025-05-10,C00693,P0021,ST006,2,26620.84,3151.36,50090.32,34480.2,15610.12
TXN005309,2025-10-11,C02269,P0032,ST012,1,4729.29,68.74,4660.55,3704.97,955.58
TXN009383,2024-01-20,C00027,P0008,ST009,4,337.09,52.35,1296.01,940.84,355.17
TXN016219,2025-02-27,C01043,P0017,ST009,1,30052.11,2479.26,27572.85,20107.94,7464.91
TXN003206,2024-12-23,C02039,P0029,ST001,1,734.44,135.66,598.78,620.94,-22.16
TXN000959,2025-05-18,C00887,P0040,ST007,4,10656.5,2014.31,40611.69,34614.8,5996.89
TXN010539,2024-06-26,C02254,P0055,ST018,3,6346.64,608.92,18431.0,12880.35,5550.65
TXN032948,2024-05-02,C00556,P0032,ST004,1,4729.29,197.48,4531.81,3704.97,826.84
TXN009288,2024-12-08,C01850,P0042,ST009,1,1641.03,295.96,1345.07,1243.74,101.33
TXN014428,2024-06-11,C02099,P0020,ST015,1,32634.76,3026.81,29607.95,21816.72,7791.23
TXN012177,2025-08-02,C00056,P0041,ST011,3,7676.63,1752.58,21277.31,18417.3,2860.01
TXN011024,2025-02-19,C00963,P0018,ST010,1,40236.83,2451.13,37785.7,29450.88,8334.82
TXN040155,2025-07-06,C02468,P0034,ST005,1,1257.67,49.14,1208.53,1018.14,190.39
TXN027881,2025-05-10,C01914,P0019,ST005,5,62124.05,23580.75,287039.5,208543.0,78496.5
TXN039603,2024-06-07,C02248,P0056,ST003,1,528.23,20.45,507.78,430.42,77.36
TXN023227,2025-03-15,C01435,P0016,ST016,3,11350.5,1212.35,32839.15,25505.76,7333.39
TXN028429,2025-10-11,C02227,P0034,ST014,5,1257.67,118.7,6169.65,5090.7,1078.95
TXN004252,2024-07-21,C02466,P0047,ST012,2,6117.14,508.9,11725.38,10485.94,1239.44
TXN026999,2024-11-05,C00928,P0020,ST001,3,32634.76,7060.99,90843.29,65450.16,25393.13
TXN032932,2024-11-14,C01892,P0033,ST014,3,364.15,30.95,1061.5,781.17,280.33
TXN037055,2024-12-09,C02299,P0003,ST016,5,2239.92,2044.42,9155.18,8357.2,797.98
TXN000104,2024-11-07,C02399,P0006,ST008,1,7248.56,347.07,6901.49,5341.49,1560.0
TXN034215,2025-12-02,C02375,P0032,ST016,1,4729.29,395.46,4333.83,3704.97,628.86
TXN009639,2025-02-22,C00963,P0013,ST014,4,12169.5,1297.99,47380.01,41545.88,5834.13
TXN029136,2025-05-23,C02377,P0057,ST007,1,14644.78,331.11,14313.67,11607.64,2706.03
TXN020377,2025-01-07,C00146,P0034,ST003,1,1257.67,46.81,1210.86,1018.14,192.72
TXN044836,2025-07-22,C00927,P0051,ST006,1,12289.04,300.34,11988.7,10594.78,1393.92
TXN000069,2025-06-03,C02144,P0045,ST008,3,2254.91,806.36,5958.37,4427.13,1531.24
TXN011416,2024-03-02,C00200,P0023,ST018,3,40186.29,7229.76,113329.11,89656.95,23672.16
TXN004282,2025-08-18,C01082,P0009,ST005,4,16251.98,276.41,64731.51,43516.92,21214.59
TXN015717,2025-01-05,C02008,P0053,ST018,1,4851.4,127.09,4724.31,3311.65,1412.66
TXN029886,2025-12-27,C02305,P0011,ST006,1,4057.1,560.08,3497.02,3029.52,467.5
TXN000400,2025-09-03,C01150,P0023,ST001,4,40186.29,4439.53,156305.63,119542.6,36763.03
TXN011541,2025-03-29,C00335,P0012,ST009,4,1717.33,214.31,6655.01,5194.52,1460.49
TXN037785,2025-05-02,C00311,P0051,ST009,2,12289.04,883.04,23695.04,21189.56,2505.48
TXN042869,2024-05-29,C02206,P0047,ST008,1,6117.14,585.05,5532.09,5242.97,289.12
TXN043050,2025-06-02,C02062,P0041,ST008,1,7676.63,435.18,7241.45,6139.1,1102.35
TXN004531,2025-10-06,C01481,P0039,ST003,1,10846.14,112.35,10733.79,8947.64,1786.15
TXN013758,2024-07-12,C01086,P0027,ST004,3,3958.75,1023.17,10853.08,10088.7,764.38
TXN009732,2025-02-22,C01523,P0043,ST009,3,4932.72,511.48,14286.68,12307.92,1978.76
TXN015506,2025-11-05,C00640,P0045,ST013,1,2254.91,165.85,2089.06,1475.71,613.35
TXN027549,2024-07-27,C01171,P0011,ST001,1,4057.1,194.33,3862.77,3029.52,833.25
TXN015435,2025-07-04,C02346,P0006,ST005,2,7248.56,402.24,14094.88,10682.98,3411.9
TXN017841,2025-01-22,C01471,P0043,ST008,1,4932.72,296.78,4635.94,4102.64,533.3
TXN026199,2024-06-25,C00790,P0044,ST019,1,12245.02,533.9,11711.12,8933.59,2777.53
TXN026234,2025-11-07,C02332,P0031,ST007,1,4865.54,24.92,4840.62,3873.08,967.54
TXN003366,2024-03-18,C02331,P0018,ST017,1,40236.83,3615.65,36621.18,29450.88,7170.3
TXN042953,2024-06-13,C02139,P0009,ST016,2,16251.98,635.16,31868.8,21758.46,10110.34
TXN000129,2024-05-24,C01541,P0023,ST014,5,40186.29,16681.81,184249.64,149428.25,34821.39
TXN036891,2024-09-25,C01717,P0019,ST009,2,62124.05,9140.13,115107.97,83417.2,31690.77
TXN043657,2025-02-26,C00658,P0054,ST015,2,12791.57,580.55,25002.59,20648.66,4353.93
TXN030609,2024-05-24,C01835,P0008,ST007,1,337.09,7.31,329.78,235.21,94.57
TXN000842,2025-08-10,C00543,P0051,ST009,2,12289.04,185.76,24392.32,21189.56,3202.76
TXN027738,2025-04-09,C01076,P0047,ST005,1,6117.14,266.39,5850.75,5242.97,607.78
TXN041629,2025-10-16,C00497,P0022,ST017,3,18644.62,4107.95,51825.91,39151.92,12673.99
TXN004272,2024-03-01,C00421,P0034,ST018,5,1257.67,274.89,6013.46,5090.7,922.76
TXN011334,2024-06-10,C00736,P0004,ST006,1,8916.96,293.68,8623.28,6402.93,2220.35
TXN042188,2024-02-01,C00853,P0051,ST001,1,12289.04,50.17,12238.87,10594.78,1644.09
TXN007088,2024-11-30,C02118,P0035,ST005,4,15900.45,2133.74,61468.06,42352.96,19115.1
TXN014789,2024-02-11,C00454,P0057,ST002,1,14644.78,607.82,14036.96,11607.64,2429.32
TXN007801,2024-01-11,C01214,P0007,ST005,1,1052.66,32.23,1020.43,908.71,111.72
TXN006298,2024-04-17,C00254,P0018,ST009,2,40236.83,5388.08,75085.58,58901.76,16183.82
TXN027233,2025-02-13,C01102,P0027,ST013,2,3958.75,627.15,7290.35,6725.8,564.55
TXN040772,2024-07-15,C01657,P0041,ST015,3,7676.63,2433.79,20596.1,18417.3,2178.8
TXN022941,2024-05-21,C01188,P0039,ST001,3,10846.14,1193.31,31345.11,26842.92,4502.19
TXN008278,2024-08-01,C00914,P0008,ST003,1,337.09,9.97,327.12,235.21,91.91
TXN014207,2024-01-02,C01828,P0004,ST016,1,8916.96,311.09,8605.87,6402.93,2202.94
TXN028560,2025-03-17,C00183,P0003,ST005,1,2239.92,71.95,2167.97,1671.44,496.53
TXN019338,2024-02-29,C02473,P0032,ST007,2,4729.29,62.27,9396.31,7409.94,1986.37
TXN009569,2024-08-30,C02257,P0043,ST009,2,4932.72,520.29,9345.15,8205.28,1139.87
TXN007983,2025-02-19,C01167,P0047,ST015,1,6117.14,368.72,5748.42,5242.97,505.45
TXN025883,2024-06-22,C02411,P0033,ST018,3,364.15,2.25,1090.2,781.17,309.03
TXN031710,2025-05-16,C00240,P0001,ST018,1,12736.73,31.0,12705.73,10005.24,2700.49
TXN027677,2024-12-26,C01811,P0053,ST019,2,4851.4,738.48,8964.32,6623.3,2341.02
TXN008874,2024-12-05,C02053,P0015,ST012,1,3796.67,419.89,3376.78,3096.58,280.2
TXN023637,2024-10-09,C00884,P0057,ST013,2,14644.78,727.69,28561.87,23215.28,5346.59
TXN014731,2025-11-12,C00334,P0037,ST011,1,9095.17,6.43,9088.74,6417.95,2670.79
TXN044434,2024-05-11,C00896,P0028,ST011,2,2365.59,98.19,4632.99,3141.32,1491.67
TXN038756,2025-03-20,C00281,P0033,ST008,1,364.15,8.41,355.74,260.39,95.35
TXN037497,2024-02-22,C00149,P0018,ST014,2,40236.83,5101.6,75372.06,58901.76,16470.3
TXN036886,2024-03-04,C01446,P0033,ST004,5,364.15,28.55,1792.2,1301.95,490.25
TXN021489,2024-05-24,C02159,P0034,ST007,1,1257.67,17.06,1240.61,1018.14,222.47
TXN001657,2024-08-19,C01399,P0021,ST006,1,26620.84,2352.88,24267.96,17240.1,7027.86
TXN027239,2025-07-01,C02385,P0038,ST017,1,2067.97,12.92,2055.05,1377.5,677.55
TXN020534,2025-09-21,C01649,P0044,ST010,1,12245.02,580.88,14378.35,8933.59,2730.55
TXN024987,2024-05-21,C00562,P0046,ST005,5,9815.94,2340.01,46739.69,33076.2,13663.49
TXN029440,2025-09-07,C00301,P0040,ST001,1,10656.5,1025.75,9630.75,8653.7,977.05
TXN039189,2025-10-16,C01778,P0025,ST007,1,16753.03,1239.9,15513.13,14318.13,1195.0
TXN013349,2024-12-05,C00254,P0001,ST011,2,12736.73,3807.63,21665.83,20010.48,1655.35
TXN001578,2025-07-24,C00547,P0006,ST018,2,7248.56,666.75,13830.37,10682.98,3147.39
TXN039413,2025-07-30,C02055,P0034,ST006,1,1257.67,41.33,1216.34,1018.14,198.2
TXN019383,2024-02-11,C00278,P0016,ST013,1,11350.5,1233.79,10116.71,8501.92,1614.79
TXN009123,2024-12-31,C02304,P0050,ST020,2,13841.38,5045.43,22637.33,22240.6,396.73
TXN037673,2025-10-10,C02382,P0047,ST017,1,6117.14,53.13,6064.01,5242.97,821.04
TXN020600,2025-11-26,C01232,P0054,ST007,5,12791.57,356.3,63601.55,51621.65,11979.9
TXN008227,2025-10-29,C01125,P0010,ST019,1,4637.32,101.24,4536.08,3449.96,1086.12
TXN033258,2024-02-13,C00551,P0048,ST015,1,13330.32,601.27,12729.05,10802.26,1926.79
TXN031644,2024-11-03,C01368,P0037,ST009,1,9095.17,370.99,8724.18,6417.95,2306.23
TXN044991,2024-07-18,C01100,P0019,ST013,1,62124.05,5119.39,57004.66,41708.6,15296.06
TXN024463,2024-07-23,C01818,P0045,ST017,1,2254.91,183.58,2071.33,1475.71,595.62
TXN019497,2025-04-15,C01186,P0041,ST002,4,7676.63,1995.8,28710.72,24556.4,4154.32
TXN013081,2024-07-16,C02501,P0045,ST012,1,2254.91,134.11,2120.8,1475.71,645.09
TXN026546,2025-11-30,C01751,P0004,ST010,1,8916.96,282.52,8634.44,6402.93,2231.51
TXN023594,2025-12-23,C01370,P0051,ST015,3,12289.04,3201.43,33665.69,31784.34,1881.35
TXN022393,2024-05-14,C01967,P0034,ST001,1,1257.67,28.89,1228.78,1018.14,210.64
TXN008819,2024-07-23,C02171,P0006,ST017,2,7248.56,198.49,14298.63,10682.98,3615.65
TXN014861,2025-01-23,C01508,P0050,ST014,4,13841.38,932.5,54433.02,44481.2,9951.82
TXN021358,2025-02-26,C00194,P0020,ST015,3,32634.76,4264.31,93639.97,65450.16,28189.81
TXN034490,2025-09-11,C01924,P0048,ST012,1,13330.32,78.08,13252.24,10802.26,2449.98
TXN008546,2024-09-19,C02415,P0051,ST015,1,12289.04,290.77,11998.27,10594.78,1403.49
TXN012751,2025-05-29,C00262,P0033,ST006,5,364.15,82.87,1737.88,1301.95,435.93
TXN009320,2025-09-16,C00042,P0057,ST013,4,14644.78,369.85,58209.27,46430.56,11778.71
TXN008844,2025-08-16,C02249,P0014,ST012,1,1251.41,24.23,1227.18,868.26,358.92
TXN021518,2025-07-05,C00749,P0056,ST001,3,528.23,8.48,1576.21,1291.26,284.95
TXN007472,2025-08-08,C01029,P0025,ST011,2,16753.03,1975.76,31530.3,28636.26,2894.04
TXN026932,2024-11-27,C02401,P0040,ST020,1,10656.5,1117.74,9538.76,8653.7,885.06
TXN012581,2025-04-06,C02092,P0020,ST001,2,32634.76,3956.47,61313.05,43633.44,17679.61
TXN007755,2024-05-07,C01476,P0056,ST014,1,528.23,20.71,507.52,430.42,77.1
TXN028745,2025-11-03,C00229,P0056,ST013,3,528.23,41.58,1543.11,1291.26,251.85
TXN027500,2024-08-13,C01430,P0031,ST015,1,4865.54,242.47,4623.07,3873.08,749.99
TXN033423,2024-01-26,C00364,P0010,ST014,1,4637.32,162.95,4474.37,3449.96,1024.41
TXN025448,2025-03-19,C01118,P0047,ST003,1,6117.14,325.58,5791.56,5242.97,548.59
TXN030137,2024-07-09,C01512,P0021,ST005,2,26620.84,1599.32,51642.36,34480.2,17162.16
TXN004417,2025-02-20,C00372,P0013,ST017,3,12169.5,961.11,35547.39,31159.41,4387.98
TXN031632,2025-01-13,C00166,P0002,ST012,2,1566.21,133.3,2999.12,2329.98,669.14
TXN034354,2025-07-12,C01856,P0051,ST016,2,12289.04,1059.29,23518.79,21189.56,2329.23
TXN005160,2024-03-26,C00547,P0016,ST012,1,11350.5,851.24,10499.26,8501.92,1997.34
TXN037422,2025-09-10,C01445,P0044,ST009,2,12245.02,2541.89,21948.15,17867.18,4080.97
TXN033708,2024-01-03,C00855,P0047,ST016,2,6117.14,1030.29,11203.99,10485.94,718.05
TXN001045,2024-11-10,C02209,P0016,ST005,1,11350.5,1013.97,10336.53,8501.92,1834.61
TXN013770,2024-08-18,C01687,P0019,ST004,2,62124.05,7258.59,116989.51,83417.2,33572.31
TXN014997,2024-01-08,C00815,P0042,ST011,1,1641.03,72.12,1568.91,1243.74,325.17
TXN027266,2025-02-09,C00937,P0030,ST013,2,9669.0,608.81,18729.19,12689.96,6039.23
